1568725958274000000;3.12414;3.09796;3.1125;3.0776;-5.089;5.791;5.121;-2.767
1568725958281000000;3.22886;3.20559;3.21431;3.17941;-4.657;5.248;5.137;-2.592
1568725958288000000;3.32194;3.31613;3.33067;3.26958;-4.723;4.841;4.268;-2.738
1568725958296000000;3.42957;3.4383;3.4383;3.38303;-4.881;4.747;4.096;-2.857
1568725958303000000;3.51393;3.53429;3.5372;3.47902;-5.002;4.787;4.287;-2.882
1568725958310000000;3.62156;3.62738;3.63901;3.57792;-4.897;4.712;4.08;-2.547
1568725958318000000;3.72046;3.735;3.735;3.68555;-4.784;4.373;3.85;-3.053
1568725958325000000;3.83682;3.831;3.83972;3.78155;-4.382;4.476;3.541;-3.31
1568725958333000000;3.94154;3.93572;3.94735;3.87754;-4.677;4.642;3.542;-3.204
1568725958340000000;4.03462;4.02589;4.04335;3.99099;-4.188;4.978;3.741;-3.346
1568725958348000000;4.14807;4.13352;4.15679;4.08989;-4.72;4.74;3.545;-3.728
1568725958355000000;4.26151;4.24406;4.25569;4.20624;-4.889;5.174;3.525;-3.766
1568725958363000000;4.35751;4.33714;4.36914;4.30805;-4.874;5.644;3.432;-4.166
1568725958370000000;4.45932;4.45932;4.47095;4.42441;-4.991;5.451;3.584;-4.331
1568725958377000000;4.5844;4.56113;4.56404;4.53495;-5.329;5.471;4.016;-4.145
1568725958384000000;4.68621;4.65712;4.67166;4.63967;-5.211;6.203;4.013;-4.462
1568725958392000000;4.77929;4.75893;4.76766;4.75602;-5.52;6.346;4.422;-4.729
1568725958399000000;4.89856;4.85202;4.86074;4.86074;-5.807;6.844;5.107;-4.746
1568725958406000000;4.99746;4.9451;4.96837;4.95092;-5.816;7.637;5.262;-5.511
1568725958414000000;5.10218;5.07018;5.07309;5.07018;-6.149;7.492;5.584;-5.487
1568725958421000000;5.22144;5.16908;5.17199;5.17781;-6.32;8.132;5.805;-5.521
1568725958428000000;5.32325;5.2738;5.3058;5.28544;-6.172;8.116;5.43;-5.723
1568725958436000000;5.43379;5.41343;5.41634;5.40761;-6.368;7.928;5.409;-5.848
1568725958443000000;5.54142;5.52106;5.52688;5.50942;-7.432;8.038;5.435;-6.277
1568725958450000000;5.63741;5.64905;5.66941;5.61705;-7.295;7.429;5.039;-5.94
1568725958458000000;5.75377;5.80904;5.77704;5.74795;-6.96;6.644;4.942;-5.95
1568725958465000000;5.89049;5.92539;5.88176;5.86722;-6.756;6.684;5.537;-6.074
1568725958473000000;5.99811;6.02429;6.00393;6.01557;-7.333;6.535;5.052;-4.703
1568725958480000000;6.11156;6.14356;6.10865;6.15229;-7.187;6.652;5.019;-4.301
1568725958488000000;6.22501;6.26282;6.22792;6.27737;-7.122;6.687;5.55;-4.231
1568725958496000000;6.34718;6.36754;6.35009;6.37627;-7.162;6.674;4.915;-4.465
1568725958503000000;6.46935;6.48099;6.45772;6.48099;-7.291;6.456;4.86;-4.266
1568725958510000000;6.58571;6.56826;6.56244;6.57989;-6.646;6.958;4.742;-4.118
1568725958517000000;6.70788;6.66425;6.67007;6.67879;-5.985;7.131;4.732;-4.44
1568725958524000000;6.82133;6.7777;6.79224;6.7806;-6.095;6.863;4.009;-4.162
1568725958531000000;6.92605;6.88823;6.89987;6.88823;-6.459;6.749;4.533;-4.468
1568725958539000000;7.03368;7.01622;7.0075;7.00459;-5.908;6.114;4.617;-4.147
1568725958547000000;7.16458;7.12676;7.12967;7.12967;-5.501;6.469;4.171;-3.713
1568725958554000000;7.27802;7.24312;7.2373;7.2373;-5.52;6.648;3.843;-3.994
1568725958562000000;7.38565;7.3362;7.35656;7.3362;-5.336;6.882;4.139;-3.823
1568725958569000000;7.48455;7.45837;7.45837;7.45256;-5.438;6.394;3.88;-3.776
1568725958576000000;7.58927;7.56309;7.56018;7.55728;-5.588;6.425;3.971;-4.17
1568725958584000000;7.68818;7.66781;7.67654;7.66781;-5.61;6.548;4.04;-4.002
1568725958591000000;7.79871;7.7958;7.78417;7.75799;-6.111;6.554;3.341;-4.727
1568725958598000000;7.89471;7.91798;7.90052;7.8598;-6.124;5.662;3.451;-4.678
1568725958606000000;8.00524;8.0227;8.00233;7.97615;-5.804;6.409;4.012;-4.953
1568725958613000000;8.14778;8.11578;8.10415;8.08669;-5.272;6.614;4.233;-4.436
1568725958621000000;8.24086;8.23505;8.20596;8.21759;-5.659;6.151;4.271;-4.578
1568725958629000000;8.35722;8.33686;8.33395;8.33395;-6.218;6.025;3.923;-4.588
1568725958636000000;8.46776;8.46194;8.43867;8.44158;-5.869;6.198;4.281;-4.332
1568725958643000000;8.57248;8.55793;8.53757;8.55211;-6.082;6.336;4.474;-4.461
1568725958651000000;8.67138;8.67138;8.65974;8.64811;-6.405;5.948;4.293;-4.603
1568725958658000000;8.78482;8.80519;8.77319;8.76155;-6.333;5.999;4.066;-4.739
1568725958665000000;8.88954;8.90118;8.87209;8.86627;-6.449;6.371;4.716;-4.828
1568725958672000000;8.99135;8.98263;8.9739;8.97681;-6.858;6.807;4.966;-4.065
1568725958680000000;9.10189;9.09608;9.07571;9.12516;-6.733;6.597;5.111;-3.901
1568725958687000000;9.23279;9.20952;9.17461;9.2357;-6.471;6.727;5.471;-4.063
1568725958694000000;9.34915;9.32588;9.28224;9.34333;-6.112;6.501;5.58;-3.685
1568725958701000000;9.4655;9.43641;9.41605;9.43932;-5.458;5.992;4.765;-3.746
1568725958708000000;9.54404;9.50914;9.50041;9.52077;-5.716;6.54;4.693;-3.763
1568725958716000000;9.61095;9.59931;9.57604;9.60513;-5.055;5.895;4.91;-3.184
1568725958723000000;9.70112;9.68076;9.64003;9.66912;-3.836;4.829;4.071;-2.53
1568725958730000000;9.73894;9.74185;9.71857;9.72439;-4.016;4.803;3.485;-2.214
1568725958737000000;9.77384;9.76221;9.77094;9.75348;-3.703;5.052;2.478;-2.245
1568725958745000000;9.79712;9.7913;9.81457;9.78548;-3.515;4.07;2.672;-1.703
1568725958752000000;9.8262;9.82039;9.83493;9.81166;-2.943;3.734;1.785;-1.546
1568725958759000000;9.84366;9.87275;9.86984;9.82329;-2.789;1.925;0.947;-1.339
1568725958767000000;9.85529;9.91638;9.87565;9.83493;-2.35;1.135;1.296;-1.273
1568725958774000000;9.86984;9.91929;9.86693;9.83493;-1.922;1.341;1.157;-1.6
1568725958781000000;9.8582;9.90765;9.86984;9.84075;-2.582;1.223;0.752;-1
1568725958788000000;9.85529;9.89311;9.87565;9.86402;-1.985;1.141;0.532;-0.488
1568725958796000000;9.86984;9.88438;9.87856;9.86402;-1.687;1.423;0.267;-0.593
1568725958803000000;9.88438;9.87856;9.87275;9.88147;-1.322;0.848;0.439;0.101
1568725958811000000;9.90183;9.88438;9.87565;9.87565;-0.614;0.477;0.012;-0.112
1568725958818000000;9.89893;9.89893;9.87275;9.86984;-0.473;0.087;0.188;-0.218
1568725958825000000;9.91056;9.89311;9.86402;9.86984;0.159;0.266;0.147;0.081
1568725958832000000;9.90183;9.88438;9.86111;9.87275;-0.09;0.234;0.204;0.43
1568725958840000000;9.88438;9.86693;9.85529;9.86984;-0.122;0.628;0.146;0.218
1568725958847000000;9.87565;9.86402;9.85238;9.86111;-0.087;0.224;0.053;0.481
1568725958854000000;9.86984;9.86111;9.84947;9.86693;-0.03;0.278;0.128;0.614
1568725958862000000;9.87565;9.85529;9.84657;9.8582;0.173;0.166;0.229;0.231
1568725958869000000;9.87275;9.8582;9.84947;9.85529;0.176;0.112;0.174;0.551
1568725958876000000;9.86693;9.84947;9.84657;9.8582;0.284;0.454;0.097;0.391
1568725958883000000;9.86111;9.85238;9.84366;9.84366;0.293;-0.031;0.033;0.201
1568725958890000000;9.85529;9.85529;9.84657;9.84075;0.165;-0.03;0.21;0.33
1568725958897000000;9.85238;9.84947;9.83784;9.83493;0.105;0.079;0.313;0.124
1568725958905000000;9.83493;9.84366;9.84366;9.83493;-0.338;0.287;0.034;0.138
1568725958912000000;9.82911;9.84075;9.84366;9.83784;-0.32;0.199;0.053;0.093
1568725958919000000;9.83784;9.84947;9.84947;9.82329;-0.184;-0.031;-0.059;-0.282
1568725958926000000;9.83493;9.84947;9.84075;9.83493;-0.196;0.213;0.368;-0.027
1568725958933000000;9.84075;9.83784;9.83493;9.84075;-0.019;0.265;0.223;0.075
1568725958940000000;9.83784;9.83784;9.83784;9.83493;-0.175;0.361;0.17;-0.121
1568725958948000000;9.83784;9.83784;9.84075;9.83202;-0.167;0.333;0.213;-0.19
1568725958955000000;9.83784;9.84366;9.84075;9.82911;-0.248;0.219;0.121;-0.213
1568725958963000000;9.82911;9.83493;9.84075;9.83784;-0.6;0.443;0.165;-0.191
1568725958970000000;9.81748;9.82911;9.83784;9.83202;-0.899;0.471;0.152;-0.367
1568725958977000000;9.80875;9.82911;9.83493;9.8262;-1.172;0.771;0.519;-0.37
1568725958984000000;9.80584;9.83202;9.82329;9.8262;-1.361;0.61;0.797;-0.671
1568725958991000000;9.7913;9.83202;9.81457;9.81457;-1.932;0.511;1.02;-1.225
1568725958998000000;9.79712;9.81748;9.81166;9.81457;-1.443;0.961;1.179;-0.958
1568725959005000000;9.81166;9.80293;9.81748;9.81166;-1.92;1.722;1.095;-1.177
1568725959013000000;9.80293;9.79421;9.81166;9.82039;-2.302;2.079;1.621;-1.167
1568725959020000000;9.80584;9.78548;9.80002;9.81748;-2.102;2.275;1.611;-1.384
1568725959027000000;9.81748;9.7913;9.82039;9.80875;-1.965;2.252;0.921;-1.206
1568725959035000000;9.84075;9.81166;9.8262;9.83493;-1.403;2.203;1.644;-0.734
1568725959050000000;9.88438;9.85529;9.83202;9.89311;-1.035;1.835;1.869;-0.182
1568725959058000000;9.90474;9.88147;9.85529;9.91056;-1.875;2.204;2.706;-0.975
1568725959066000000;9.90474;9.90765;9.90474;9.91929;-3.432;3.281;2.972;-1.725
1568725959073000000;9.9542;9.96001;9.98328;9.9542;-3.692;3.511;2.432;-2.474
1568725959081000000;10.0211;10.0473;10.0444;10.0007;-3.988;3.591;3.615;-3.609
1568725959088000000;10.1055;10.1375;10.1345;10.0764;-4.523;3.347;1.968;-3.012
1568725959096000000;10.1985;10.216;10.312;10.2509;-4.72;4.598;0.233;-1.036
1568725959103000000;10.2916;10.2538;10.4225;10.3993;-5.591;6.299;0.616;-0.513
1568725959111000000;10.3731;10.312;10.44;10.4487;-5.775;7.789;3.079;-2.796
1568725959118000000;10.4691;10.3847;10.4749;10.4632;-6.62;9.406;4.067;-4.319
1568725959126000000;10.5592;10.4836;10.5592;10.5505;-7.554;9.893;4.986;-5.208
1568725959134000000;10.6581;10.6145;10.664;10.6494;-7.974;9.678;5.183;-5.404
1568725959142000000;10.8036;10.8123;10.7861;10.7687;-7.662;8.553;5.376;-5.691
1568725959149000000;10.9316;10.9345;10.9054;10.9403;-7.493;10.082;4.462;-3.231
1568725959157000000;11.0392;11.0101;11.1352;11.1817;-8.759;10.698;1.344;-0.874
1568725959165000000;11.1497;11.1265;11.3272;11.3185;-8.645;10.689;0.914;-1.686
1568725959173000000;11.3359;11.2806;11.3883;11.3417;-6.37;8.246;2.938;-3.864
1568725959180000000;11.525;11.5279;11.4261;11.3941;-5.668;5.317;3.481;-4.639
1568725959188000000;11.6064;11.6937;11.5483;11.5104;-7.489;5.579;3.133;-4.096
1568725959196000000;11.6646;11.7141;11.6472;11.6152;-7.558;8.345;3.902;-5.275
1568725959204000000;11.7752;11.7839;11.7926;11.717;-7.916;8.516;2.905;-5.773
1568725959211000000;11.8799;11.8711;11.9148;11.8333;-8.783;9.227;3.005;-5.923
1568725959219000000;11.9875;11.9817;12.002;11.9904;-8.1;9.058;4.044;-4.28
1568725959227000000;12.162;12.0951;12.1213;12.2289;-6.53;8.422;3.1;-1.084
1568725959234000000;12.3598;12.2958;12.2784;12.4238;-5.015;5.607;1.635;1.053
1568725959242000000;12.4558;12.6013;12.4646;12.5169;-6.583;0.237;-0.099;-0.169
1568725959250000000;12.4704;12.8253;12.5984;12.5722;-8.622;-1.023;-0.019;-0.818
1568725959258000000;12.5838;12.8689;12.6769;12.6536;-7.608;0.363;0.596;-1.062
1568725959265000000;12.7554;12.8224;12.7525;12.7293;-5.826;3.63;0.689;-1.638
1568725959273000000;12.9009;12.8282;12.8573;12.8165;-6.237;5.232;1.436;-2.753
1568725959281000000;13.0027;12.8718;12.8834;12.8718;-6.224;6.769;3.92;-4.587
1568725959289000000;13.0812;12.8951;12.9183;12.9765;-6.914;10.266;5.419;-4.699
1568725959296000000;13.1801;13.0289;13.0667;13.0667;-6.767;7.172;2.613;-5.578
1568725959304000000;13.3634;13.3867;13.3605;13.1918;-4.206;0.455;-0.404;-5.305
1568725959312000000;13.5932;13.7067;13.5205;13.3576;-0.68;-1.998;0.005;-4.23
1568725959320000000;13.8259;13.6776;13.5554;13.5088;1.439;3.884;2.178;-4.767
1568725959328000000;13.8754;13.5496;13.599;13.599;-0.241;8.056;3.739;-5.966
1568725959335000000;13.8957;13.6194;13.6514;13.6601;-1.538;7.846;5.312;-7.103
1568725959343000000;13.951;13.7125;13.7183;13.7125;-2.85;9.736;7.354;-9.451
1568725959351000000;13.9597;13.8812;13.7852;13.8346;-5.413;7.865;8.177;-8.665
1568725959359000000;14.0121;14.271;14.1081;14.1343;-6.243;0.158;0.986;-2.989
1568725959366000000;14.1663;14.4571;14.4484;14.4804;-4.707;0.957;-2.434;2.6
1568725959374000000;14.4193;14.399;14.5473;14.6579;0.546;5.724;-1.032;2.822
1568725959382000000;14.6404;14.3612;14.5473;14.6433;1.506;7.381;0.197;1.005
1568725959390000000;14.6811;14.4368;14.556;14.5997;0.952;5.682;0.769;-1.101
1568725959397000000;14.623;14.5153;14.5939;14.591;-1.569;6.711;0.335;-0.962
1568725959405000000;14.559;14.5473;14.6317;14.6142;-3.915;6.905;0.784;-1.624
1568725959412000000;14.4921;14.588;14.6142;14.6346;-6.487;6.78;2.33;-2.017
1568725959420000000;14.4397;14.588;14.5793;14.5997;-9.135;7.678;4.239;-3.965
1568725959428000000;14.4484;14.7015;14.556;14.556;-8.181;4.468;4.798;-5.686
1568725959435000000;14.6695;14.8353;14.62;14.5997;-3.173;1.801;2.941;-3.6
1568725959443000000;14.8993;14.8324;14.7742;14.7858;1.734;3.248;-0.531;0.955
1568725959451000000;14.9458;14.7917;14.8557;14.8877;0.804;3.19;-0.618;1.253
1568725959458000000;14.8208;14.7888;14.8004;14.812;-2.233;2.939;1.647;-1.602
1568725959466000000;14.652;14.8033;14.7131;14.7015;-6.664;2.58;2.516;-2.882
1568725959473000000;14.5764;14.7771;14.7015;14.652;-7.211;3.95;2.917;-5.05
1568725959481000000;14.556;14.7393;14.6782;14.6142;-8.643;4.8;3.672;-5.285
1568725959489000000;14.5619;14.7306;14.6375;14.6259;-9.207;4.149;5.66;-6.029
1568725959496000000;14.5968;14.7219;14.6433;14.6666;-8.785;5.281;4.047;-4.717
1568725959504000000;14.6869;14.7102;14.7975;14.7364;-5.237;5.335;0.229;-2.97
1568725959511000000;14.8993;14.7073;14.8964;14.844;-0.621;5.624;-0.633;-0.373
1568725959519000000;15.0186;14.7422;14.8208;14.8644;1.816;4.211;2.438;-1.663
1568725959527000000;14.9924;14.8382;14.7538;14.7975;0.107;2.079;2.665;-1.993
1568725959535000000;14.8993;14.8411;14.7713;14.7975;-0.552;2.69;1.478;-1.933
1568725959542000000;14.844;14.7858;14.7538;14.7626;-1.025;4.092;2.503;-3.045
1568725959550000000;14.7713;14.7509;14.7306;14.7073;-3.289;4.262;2.785;-4.085
1568725959557000000;14.716;14.7626;14.7248;14.6957;-3.477;2.962;3.213;-4.152
1568725959565000000;14.7219;14.812;14.7131;14.7364;-2.818;1.998;3.546;-3.505
1568725959572000000;14.748;14.8266;14.7568;14.7655;-2.853;2.053;1.616;-2.578
1568725959580000000;14.7248;14.7888;14.8295;14.7742;-3.655;3.101;0.548;-2.875
1568725959587000000;14.7044;14.7771;14.8149;14.7655;-4.414;2.814;1.505;-3.235
1568725959595000000;14.7364;14.7975;14.7742;14.7655;-3.706;1.93;1.643;-2.881
1568725959603000000;14.7626;14.7917;14.7858;14.7917;-2.856;2.438;1.179;-2.225
1568725959610000000;14.7771;14.7597;14.7946;14.7917;-2.883;3.172;1.534;-2.062
1568725959618000000;14.8237;14.7248;14.7568;14.78;-1.652;4.257;2.309;-2.974
1568725959626000000;14.7626;14.7102;14.7597;14.6869;-3.2;4.389;1.699;-6.042
1568725959634000000;14.7451;14.7044;14.716;14.7015;-3.584;4.408;4.169;-3.891
1568725959642000000;14.7888;14.748;14.6782;14.748;-1.121;2.165;3.914;-3.186
1568725959649000000;14.9051;14.8964;14.7975;14.7771;1.577;-1.206;-0.249;-2.682
1568725959657000000;14.9109;14.9284;14.8935;14.8208;1.332;-1.092;-1.013;-1.721
1568725959664000000;14.8848;14.8818;14.8615;14.8237;1.042;-0.573;-0.174;-1.568
1568725959672000000;14.8266;14.8644;14.8208;14.8498;-0.03;-1.106;-0.231;-0.418
1568725959679000000;14.8004;14.8353;14.8382;14.8615;0.131;-0.206;-0.974;0.014
1568725959687000000;14.8266;14.8004;14.8382;14.8353;1.249;0.148;-1.184;-0.613
1568725959695000000;14.8091;14.7888;14.7946;14.8178;0.546;0.195;0.259;-0.399
1568725959702000000;14.7509;14.7713;14.7626;14.7597;-0.681;0.429;0.234;-2.167
1568725959709000000;14.7451;14.7538;14.7451;14.7451;-0.154;0.484;0.423;-1.34
1568725959717000000;14.7538;14.7626;14.7509;14.7917;-0.244;0.777;0.4;-0.389
1568725959725000000;14.7684;14.7626;14.7597;14.7655;0.148;0.453;0.137;-1.591
1568725959733000000;14.7626;14.7597;14.7538;14.7626;-0.214;0.507;0.33;-1.246
1568725959741000000;14.7568;14.7597;14.7538;14.7684;-0.636;0.528;0.296;-0.97
1568725959748000000;14.7568;14.7538;14.7626;14.7858;-0.315;0.726;0.004;-0.239
1568725959756000000;14.7393;14.7538;14.7597;14.8004;-0.579;0.455;0.226;-0.317
1568725959764000000;14.7655;14.7684;14.7626;14.7888;0.022;0.184;0.399;-0.314
1568725959772000000;14.7742;14.7771;14.7626;14.7858;-0.021;0.069;0.222;-0.424
1568725959780000000;14.7713;14.7655;14.7568;14.7888;-0.046;0.419;0.368;-0.121
1568725959787000000;14.7306;14.7509;14.7597;14.7742;-1.781;1.017;0.254;-0.432
1568725959795000000;14.7219;14.6986;14.7568;14.7306;-1.347;2.538;0.365;-1.492
1568725959803000000;14.7538;14.7073;14.7538;14.7509;-0.092;1.703;0.533;-0.804
1568725959810000000;14.7917;14.748;14.7538;14.7829;0.183;1.008;0.583;-0.084
1568725959818000000;14.7771;14.748;14.7626;14.7713;-0.295;1.588;0.279;-0.785
1568725959826000000;14.7626;14.7219;14.7451;14.7626;-0.316;2.325;1.208;-0.513
1568725959833000000;14.748;14.7248;14.7335;14.7538;-1.129;2.013;1.126;-1.155
1568725959841000000;14.7248;14.716;14.7422;14.7219;-1.708;2.866;1;-1.776
1568725959849000000;14.6869;14.7102;14.7335;14.7393;-2.684;2.685;1.645;-1.257
1568725959857000000;14.7248;14.7655;14.7219;14.7393;-1.445;1.335;1.901;-1.518
1568725959865000000;14.748;14.7888;14.7335;14.7422;-1.346;1.282;1.426;-1.964
1568725959872000000;14.7277;14.7829;14.7422;14.7335;-2.024;1.665;1.776;-2.075
1568725959880000000;14.7073;14.7538;14.7364;14.7422;-2.967;2.573;2.183;-1.424
1568725959887000000;14.7015;14.7335;14.7335;14.7509;-3.189;2.086;1.966;-1.914
1568725959895000000;14.7248;14.7742;14.7538;14.7597;-2.413;1.52;1.4;-1.294
1568725959903000000;14.7538;14.78;14.7713;14.7568;-2.119;1.445;1.095;-1.419
1568725959910000000;14.7858;14.7684;14.7771;14.7713;-1.123;1.747;1.468;-0.973
1568725959918000000;14.7655;14.7597;14.7451;14.7771;-2.275;2.396;2.386;-1.338
1568725959925000000;14.7538;14.748;14.7422;14.7509;-2.425;2.272;2.145;-1.821
1568725959933000000;14.7538;14.7451;14.7538;14.7626;-2.357;2.315;1.822;-1.421
1568725959940000000;14.7917;14.7568;14.7771;14.7655;-1.145;1.913;0.803;-1.043
1568725959948000000;14.8208;14.7917;14.7858;14.7888;-0.328;0.5;1.054;-0.375
1568725959956000000;14.8295;14.8149;14.7858;14.8149;0.269;0.471;0.784;0.034
1568725959963000000;14.8208;14.8033;14.7946;14.7946;-0.213;1.287;0.457;-0.418
1568725959971000000;14.8004;14.7538;14.7858;14.7742;-0.213;2.405;0.696;-0.932
1568725959979000000;14.7858;14.7684;14.7858;14.7771;-0.302;1.062;0.629;-0.526
1568725959987000000;14.7829;14.7917;14.7771;14.7713;-0.488;0.385;0.812;-0.488
1568725959994000000;14.7888;14.8091;14.7626;14.7742;0.065;0.068;1.039;-0.281
1568725960002000000;14.7771;14.78;14.7568;14.7684;-0.142;0.998;1.002;-0.719
1568725960010000000;14.7684;14.7655;14.7713;14.7364;-0.579;0.992;0.695;-1.441
1568725960018000000;14.748;14.7626;14.7655;14.7393;-0.926;0.861;0.797;-1.139
1568725960025000000;14.748;14.7829;14.7626;14.7684;-0.663;0.405;0.754;-0.365
1568725960033000000;14.7655;14.7771;14.78;14.7684;-0.643;0.806;0.292;-0.634
